"dates","WST.Open","WST.High","WST.Low","WST.Close","WST.Volume","WST.Adjusted"
"2014-11-07",50.68,50.950001,49.779999,49.990002,232500,48.234798
"2014-11-10",49.950001,50.349998,49.720001,50.34,296700,48.572506
"2014-11-11",50.689999,52.139999,50.5,51.459999,678500,49.653191
"2014-11-12",51.119999,52.619999,51.09,52.459999,319400,50.618076
"2014-11-13",52.470001,52.630001,52.09,52.139999,353300,50.309315
"2014-11-14",52.18,52.34,51.150002,51.349998,184300,49.547058
"2014-11-17",51.150002,51.869999,50.77,51.689999,280600,49.875111
"2014-11-18",51.740002,52.110001,51.450001,51.75,186800,49.933006
"2014-11-19",51.619999,51.619999,50.610001,50.700001,137400,48.919872
"2014-11-20",50.34,51.02,50.290001,50.98,157700,49.190041
"2014-11-21",51.669998,51.669998,50.810001,50.889999,173000,49.103195
"2014-11-24",50.970001,52.27,50.959999,52.259998,213400,50.425098
"2014-11-25",52.279999,52.560001,51.740002,51.939999,193000,50.116325
"2014-11-26",51.799999,52.380001,51.779999,52.110001,265400,50.280361
"2014-11-28",52.360001,53.279999,51.959999,52.009998,124800,50.183876
"2014-12-01",51.939999,52.310001,51.259998,51.759998,192600,49.94265
"2014-12-02",51.970001,53.099998,51.740002,53.029999,162200,51.168056
"2014-12-03",52.950001,53.810001,52.419998,53.66,214400,51.775944
"2014-12-04",53.650002,53.650002,52.950001,53.369999,323500,51.496124
"2014-12-05",53.27,53.98,53.119999,53.939999,226700,52.04612
"2014-12-08",53.700001,54.700001,53.52,53.580002,225200,51.698753
"2014-12-09",52.919998,54.880001,52.59,54.860001,320500,52.933815
"2014-12-10",54.610001,54.759998,53.040001,53.259998,188300,51.389984
"2014-12-11",53.57,54.740002,53.57,53.860001,153800,51.968925
"2014-12-12",53.16,53.900002,53.139999,53.349998,215500,51.476818
"2014-12-15",53.73,53.82,51.689999,52.290001,277300,50.454052
"2014-12-16",52.220001,53.32,52.220001,52.349998,197100,50.511936
"2014-12-17",52.650002,54.290001,51.900002,54.189999,324000,52.287334
"2014-12-18",54.830002,55.220001,54.049999,55.080002,289700,53.146095
"2014-12-19",55.049999,55.290001,54.310001,54.669998,1036300,52.750477
"2014-12-22",54.66,54.98,54.18,54.540001,235200,52.625046
"2014-12-23",54.91,54.91,53.209999,53.580002,217200,51.698753
"2014-12-24",53.610001,54.119999,53.470001,53.939999,145400,52.04612
"2014-12-26",54.299999,54.400002,53.549999,53.900002,188000,52.007523
"2014-12-29",53.970001,54.540001,53.290001,53.77,231800,51.882092
"2014-12-30",53.810001,53.990002,53.200001,53.380001,183100,51.505783
"2014-12-31",53.77,54.48,53.169998,53.240002,289800,51.370682
"2015-01-02",53.57,54.09,51.990002,52.16,268900,50.328609
"2015-01-05",51.75,52.43,51.080002,51.439999,338400,49.633888
"2015-01-06",51.490002,51.82,50.279999,50.560001,430400,48.784786
"2015-01-07",51.02,51.610001,50.669998,51.380001,393100,49.575996
"2015-01-08",51.619999,52.619999,50.939999,52.389999,247500,50.550541
"2015-01-09",52.240002,52.549999,51.740002,51.790001,218400,49.971592
"2015-01-12",51.900002,52.509998,51.509998,51.880001,201900,50.058434
"2015-01-13",52.150002,53.310001,51.970001,52.48,245800,50.637371
"2015-01-14",52,52.299999,51.099998,51.630001,189100,49.817215
"2015-01-15",51.880001,51.880001,50.75,50.830002,207600,49.045303
"2015-01-16",50.41,51.91,50.200001,51.860001,205600,50.147663
"2015-01-20",51.919998,52,51,51.599998,238700,49.896248
"2015-01-21",51.619999,52,50.82,51,202600,49.316067
"2015-01-22",51.400002,51.450001,50.540001,51,474600,49.316067
"2015-01-23",50.860001,51.580002,50.630001,50.700001,251800,49.02597
"2015-01-26",50.52,51.52,49.759998,51.389999,389300,49.693184
"2015-01-27",50.900002,51.369999,50.18,50.759998,255000,49.083988
"2015-01-28",50.889999,51.16,49.59,49.810001,229500,48.165359
"2015-01-29",49.970001,50.27,49.169998,50.189999,295800,48.532806
"2015-01-30",49.669998,50.07,49.130001,49.310001,849800,47.681866
"2015-02-02",49.330002,49.57,48.66,49.189999,355500,47.56583
"2015-02-03",49.419998,50.060001,49.290001,49.880001,255200,48.233044
"2015-02-04",49.52,50.48,49.490002,50.119999,275900,48.465118
"2015-02-05",50.41,51.490002,50.41,51.380001,225000,49.68351
"2015-02-06",51.389999,51.610001,50.759998,50.970001,212200,49.287056
"2015-02-09",50.849998,51.200001,49.66,49.830002,195700,48.184689
"2015-02-10",50.310001,50.740002,49.869999,50.599998,231900,48.929264
"2015-02-11",50.400002,51.189999,50.18,51.049999,300800,49.364414
"2015-02-12",51.23,51.32,50.740002,50.779999,311000,49.103321
"2015-02-13",50.880001,51.419998,50.57,51.349998,141200,49.654507
"2015-02-17",51.5,51.900002,51.27,51.529999,183200,49.82856
"2015-02-18",51.290001,52.439999,51.279999,52.360001,279100,50.631153
"2015-02-19",52.310001,54,51.799999,53.650002,475300,51.878555
"2015-02-20",53.73,54.07,53.110001,53.75,618100,51.975269
"2015-02-23",53.349998,54.189999,53.009998,54.139999,381600,52.35239
"2015-02-24",52.700001,54.779999,51.459999,54.73,642000,52.922905
"2015-02-25",54.799999,54.98,54.549999,54.91,310000,53.096966
"2015-02-26",54.919998,55.099998,54.619999,54.950001,373500,53.135651
"2015-02-27",54.720001,55.09,54.59,54.720001,347800,52.913246
"2015-03-02",54.73,55.5,54.43,55.310001,295700,53.483757
"2015-03-03",55.040001,55.040001,54.490002,54.709999,213300,52.903557
"2015-03-04",54.599998,54.810001,54.200001,54.52,188800,52.719837
"2015-03-05",54.529999,55.040001,54.41,54.790001,164700,52.980927
"2015-03-06",54.299999,54.759998,53.57,53.919998,225200,52.139656
"2015-03-09",54.099998,54.52,53.669998,54.279999,203800,52.487762
"2015-03-10",53.970001,54.299999,53.41,53.869999,205300,52.091301
"2015-03-11",53.990002,54.41,53.709999,54.16,662100,52.371719
"2015-03-12",54.630001,54.900002,53.740002,54.380001,581800,52.584457
"2015-03-13",54.369999,54.419998,53.790001,54.209999,440100,52.420071
"2015-03-16",54.48,55.669998,54.48,55.639999,206300,53.802856
"2015-03-17",55.490002,55.919998,55.130001,55.919998,243300,54.073608
"2015-03-18",55.73,56.529999,55.470001,56.279999,419700,54.421722
"2015-03-19",56.189999,56.93,55.990002,56.759998,524800,54.885872
"2015-03-20",57.209999,57.91,56.93,57.91,637200,55.997902
"2015-03-23",57.84,58.02,57.439999,57.91,366000,55.997902
"2015-03-24",57.849998,58.689999,57.810001,58.330002,327400,56.404041
"2015-03-25",58.669998,58.709999,57.720001,57.91,458100,55.997902
"2015-03-26",57.759998,57.880001,57.099998,57.66,342300,55.756157
"2015-03-27",57.709999,58.400002,57.52,58.360001,257600,56.433044
"2015-03-30",58.619999,59.740002,58.360001,59.700001,328100,57.728806
"2015-03-31",59.529999,60.299999,59.02,60.209999,700900,58.221958
"2015-04-01",60,60,56.470001,56.889999,739900,55.01157
"2015-04-02",56.77,57.389999,56.48,56.68,224600,54.808521
"2015-04-06",56.189999,56.939999,56,56.040001,301400,54.189651
"2015-04-07",55.950001,56.34,55.450001,55.889999,278900,54.044601
"2015-04-08",56.09,56.459999,55.740002,56.23,254800,54.373371
"2015-04-09",56.080002,56.509998,55.439999,56.049999,212700,54.19931
"2015-04-10",56.41,56.470001,55.98,56.400002,196900,54.537762
"2015-04-13",56.369999,56.639999,56.25,56.57,171800,54.702137
"2015-04-14",56.43,56.93,56.32,56.610001,434100,54.740826
"2015-04-15",56.66,57.259998,56.459999,56.919998,285300,55.0406
"2015-04-16",57.049999,57.43,56.080002,56.110001,243100,54.257336
"2015-04-17",55.700001,56.200001,55.330002,55.580002,237300,53.744835
"2015-04-20",55.919998,56.959999,55.389999,56.369999,251400,54.616848
"2015-04-21",56.830002,56.959999,56.439999,56.57,213200,54.810627
"2015-04-22",56.400002,56.669998,55.849998,56.130001,137100,54.384315
"2015-04-23",56.130001,56.669998,55.799999,56.599998,163600,54.839684
"2015-04-24",56.599998,57.549999,55.900002,57.380001,365400,55.595436
"2015-04-27",57.529999,57.639999,55.810001,55.93,294900,54.190529
"2015-04-28",55.939999,56.330002,55.09,56.009998,301000,54.26804
"2015-04-29",55.84,56.209999,54.970001,55.330002,335000,53.609192
"2015-04-30",54.68,55.060001,53.09,53.279999,918300,51.622936
"2015-05-01",53.310001,54.080002,53.130001,53.610001,440400,51.942688
"2015-05-04",53.82,54.57,53.599998,53.93,358500,52.252728
"2015-05-05",53.610001,53.66,52.73,53.09,616300,51.43885
"2015-05-06",53.389999,53.549999,52.779999,53.439999,244600,51.777977
"2015-05-07",53.5,54.290001,53.150002,53.959999,181600,52.281792
"2015-05-08",54.52,55.130001,53.639999,54.029999,211300,52.349628
"2015-05-11",54.110001,54.52,53.869999,53.98,145100,52.30117
"2015-05-12",53.759998,53.790001,53.040001,53.630001,156600,51.962067
"2015-05-13",53.84,54.25,53.77,53.900002,218100,52.223656
"2015-05-14",54.099998,54.59,53.560001,54.470001,176600,52.775944
"2015-05-15",54.580002,54.580002,53.880001,54.200001,215000,52.514339
"2015-05-18",54.200001,55,54.150002,54.889999,133000,53.182873
"2015-05-19",54.700001,54.98,54.400002,54.73,137400,53.027847
"2015-05-20",54.799999,54.98,54.439999,54.799999,140900,53.09568
"2015-05-21",54.82,55,54.200001,54.68,167300,52.979397
"2015-05-22",54.650002,55.84,54.290001,55.130001,262200,53.415409
"2015-05-26",54.779999,55.130001,53.830002,54,325000,52.320549
"2015-05-27",54.23,55.66,53.970001,55.490002,232800,53.764217
"2015-05-28",55.419998,55.639999,54.639999,54.959999,160400,53.25069
"2015-05-29",54.779999,55.099998,54.040001,54.139999,230700,52.456192
"2015-06-01",54.490002,55.029999,53.959999,54.700001,151800,52.998783
"2015-06-02",54.279999,55.32,54.099998,54.900002,126900,53.192566
"2015-06-03",54.950001,56.299999,54.700001,56.279999,253600,54.529636
"2015-06-04",55.919998,55.919998,54.669998,55.029999,156500,53.318527
"2015-06-05",54.970001,55.560001,54.279999,55.43,148800,53.706081
"2015-06-08",55.459999,55.59,55.07,55.220001,129300,53.502617
"2015-06-09",55.16,55.450001,54.919998,55.240002,140100,53.521988
"2015-06-10",55.59,56.369999,55.16,55.970001,192700,54.229286
"2015-06-11",56.07,56.099998,55.619999,56.080002,161700,54.335869
"2015-06-12",55.93,56.389999,55.650002,56.310001,225600,54.558716
"2015-06-15",55.77,56.23,55.150002,55.68,224600,53.948307
"2015-06-16",55.52,56.919998,55.380001,56.91,187900,55.140049
"2015-06-17",57.110001,57.259998,56.700001,56.919998,247200,55.149738
"2015-06-18",57.049999,58.540001,57.049999,58.330002,302000,56.515888
"2015-06-19",58.5,58.689999,57.830002,58.52,318100,56.699978
"2015-06-22",59.009998,59.279999,58.599998,59.23,313700,57.387897
"2015-06-23",59.220001,59.459999,58.75,59.220001,286300,57.378208
"2015-06-24",59.220001,59.220001,58.080002,58.34,268700,56.525574
"2015-06-25",58.639999,59,58.189999,58.889999,255600,57.058472
"2015-06-26",59.099998,59.119999,58.34,58.630001,310400,56.806557
"2015-06-29",58.299999,58.799999,57.669998,57.889999,278700,56.089565
"2015-06-30",58.52,58.57,57.68,58.080002,417200,56.273663
"2015-07-01",58.540001,58.639999,57.91,58.32,321200,56.506199
"2015-07-02",58.689999,58.689999,57.220001,57.549999,266600,55.760155
"2015-07-06",57.049999,57.849998,56.720001,57.779999,266800,55.982998
"2015-07-07",58.509998,60.889999,58.509998,60.650002,900900,58.763741
"2015-07-08",60,60.75,59.240002,60.310001,8024700,58.434315
"2015-07-09",61.299999,61.299999,59.740002,59.759998,1218300,57.901421
"2015-07-10",60.349998,60.349998,59.580002,59.919998,395600,58.056435
"2015-07-13",60.27,60.68,60.130001,60.380001,442400,58.502125
"2015-07-14",60.380001,61,60.099998,60.82,267400,58.928444
"2015-07-15",60.959999,61.400002,60.360001,60.59,479300,58.705589
"2015-07-16",60.939999,61.23,60.669998,61.209999,343700,59.30632
"2015-07-17",61.18,61.389999,60.630001,61.040001,249900,59.141605
"2015-07-20",60.91,61.439999,60.700001,61.360001,240600,59.558983
"2015-07-21",61.25,61.73,61.130001,61.200001,279400,59.403679
"2015-07-22",61.330002,61.669998,61.150002,61.5,373200,59.69487
"2015-07-23",61.580002,61.650002,60.720001,60.82,280600,59.034832
"2015-07-24",60.59,60.889999,59.669998,59.799999,335100,58.044765
"2015-07-27",59.630001,59.779999,59.139999,59.73,256400,57.976826
"2015-07-28",59.990002,59.990002,59.02,59.810001,372100,58.054478
"2015-07-29",59.720001,60.720001,59.560001,60.610001,362300,58.830997
"2015-07-30",59.98,59.98,58.75,59.779999,263200,58.025352
"2015-07-31",60.07,60.57,59.66,59.869999,438200,58.112713
"2015-08-03",60.200001,60.400002,59.509998,59.84,278900,58.083595
"2015-08-04",59.91,60.73,59.689999,60.310001,227700,58.539803
"2015-08-05",60.689999,60.98,60.290001,60.700001,290200,58.918354
"2015-08-06",60.810001,61.07,59.189999,59.810001,271300,58.054478
"2015-08-07",59.369999,59.77,59.009998,59.689999,197000,57.938
"2015-08-10",59.970001,60.599998,59.700001,59.860001,280900,58.103008
"2015-08-11",59.529999,60.040001,59.240002,59.639999,166200,57.889462
"2015-08-12",59.150002,59.509998,58.419998,59.330002,181800,57.588566
"2015-08-13",59.25,59.919998,58.880001,59.299999,145400,57.559448
"2015-08-14",59.139999,59.57,58.900002,59.389999,212600,57.646809
"2015-08-17",59.049999,60.119999,58.709999,60.110001,206400,58.345673
"2015-08-18",59.830002,60.380001,59.830002,60.130001,149800,58.365086
"2015-08-19",59.709999,60.279999,59.040001,59.310001,140200,57.569153
"2015-08-20",58.630001,58.990002,57.130001,57.16,208600,55.482265
"2015-08-21",56.07,57.27,55.02,56.080002,362600,54.43396
"2015-08-24",54.540001,55.84,53.990002,54.630001,540400,53.02652
"2015-08-25",55.950001,55.950001,54.970001,55.25,363800,53.628319
"2015-08-26",56.060001,58.119999,55.27,57.759998,498400,56.064644
"2015-08-27",58.279999,58.470001,56.209999,57.09,661700,55.414314
"2015-08-28",57.099998,57.939999,56.509998,56.860001,228100,55.191063
"2015-08-31",56.73,57.439999,55.630001,55.849998,292800,54.210709
"2015-09-01",54.970001,55.599998,54.330002,54.689999,603900,53.084763
"2015-09-02",55.360001,55.650002,54.880001,55.650002,403600,54.016579
"2015-09-03",55.650002,56.099998,55.290001,55.34,205000,53.715687
"2015-09-04",54.59,55.509998,54.419998,55.040001,167600,53.424496
"2015-09-08",55.970001,56.709999,55.720001,56.59,209400,54.928989
"2015-09-09",57.169998,57.169998,55.810001,55.919998,217700,54.278641
"2015-09-10",55.939999,57.099998,55.919998,56.759998,183100,55.093994
"2015-09-11",56.599998,57.75,56.450001,57.48,144000,55.792873
"2015-09-14",57.5,57.52,56.700001,56.91,163100,55.239597
"2015-09-15",57.23,57.48,56.580002,57.240002,180500,55.559914
"2015-09-16",57.240002,57.240002,56.360001,56.959999,190300,55.288132
"2015-09-17",57.099998,58.040001,56.860001,57.5,232300,55.812279
"2015-09-18",56.950001,57.73,56.709999,56.900002,442100,55.229889
"2015-09-21",57.439999,57.950001,56.470001,56.639999,143500,54.97752
"2015-09-22",56.189999,56.599998,55.689999,56.23,169000,54.579563
"2015-09-23",56.439999,56.939999,56.07,56.650002,337700,54.987228
"2015-09-24",56.32,58.049999,56.32,57.869999,563500,56.171413
"2015-09-25",58.16,58.16,55.049999,55.66,504300,54.026291
"2015-09-28",55.439999,55.5,53.099998,54.330002,476800,52.735321
"2015-09-29",54.330002,55,53.639999,54.299999,399100,52.7062
"2015-09-30",54.919998,55.639999,54.02,54.119999,1059900,52.531487
"2015-10-01",54.16,54.700001,52.93,53.830002,440800,52.250004
"2015-10-02",53.34,54.41,52.790001,54.41,265500,52.812977
"2015-10-05",54.889999,55.139999,53.91,55.09,341500,53.473022
"2015-10-06",54.939999,54.939999,53.23,53.700001,347400,52.123817
"2015-10-07",54.080002,54.470001,53.099998,54.43,327300,52.832382
"2015-10-08",54.310001,54.599998,53.59,54.549999,212600,52.948864
"2015-10-09",54.560001,55.16,54.220001,54.889999,172200,53.278885
"2015-10-12",54.959999,55.709999,54.889999,55.630001,140800,53.997169
"2015-10-13",55.41,55.869999,54.939999,54.990002,158300,53.37595
"2015-10-14",55.110001,55.419998,54.57,54.790001,217900,53.181828
"2015-10-15",54.880001,56.110001,54.32,56.09,402600,54.443665
"2015-10-16",56.25,56.939999,55.720001,56.349998,174700,54.696026
"2015-10-19",55.91,56.509998,55.470001,55.880001,191400,54.355583
"2015-10-20",55.799999,55.959999,55.18,55.419998,198700,53.908127
"2015-10-21",55.82,55.939999,54.389999,55.099998,129300,53.596863
"2015-10-22",55.27,55.700001,54.580002,55.509998,246500,53.995674
"2015-10-23",56.150002,57.060001,55.919998,57.02,264300,55.464489
"2015-10-26",57.009998,57.299999,56.57,57.150002,179300,55.590931
"2015-10-27",57.07,57.950001,56.639999,57.610001,330500,56.038395
"2015-10-28",57.68,60.049999,57.189999,59.959999,513100,58.324276
"2015-10-29",59.389999,60.599998,57.810001,60.110001,295000,58.470184
"2015-10-30",60,60.779999,59.68,60.009998,358600,58.37291
"2015-11-02",60.150002,61.060001,60.040001,60.84,268900,59.180275
"2015-11-03",60.75,61.25,60.009998,61.110001,311600,59.442898
"2015-11-04",61.290001,62.040001,61.16,62.029999,236000,60.337807
"2015-11-05",62.009998,62.619999,61.560001,62.540001,280000,60.8339
"2015-11-06",62.240002,63.75,61.990002,63.639999,248600,61.903881
"2015-11-09",63.450001,63.75,62.84,63.25,383400,61.524525
"2015-11-10",63.049999,63.790001,62.68,63.099998,284400,61.37862
"2015-11-11",63.200001,63.630001,62.560001,62.560001,169900,60.853352
"2015-11-12",62.049999,62.630001,61.41,61.540001,229300,59.861191
"2015-11-13",61.299999,62.450001,61.299999,61.98,319600,60.289173
"2015-11-16",62.09,62.630001,61.959999,62.580002,237000,60.872803
"2015-11-17",62.610001,63.290001,62.32,63.049999,218900,61.329979
"2015-11-18",63.209999,63.400002,62.450001,62.990002,270700,61.271626
"2015-11-19",62.959999,62.959999,61.950001,62.299999,259200,60.600441
"2015-11-20",62.349998,62.799999,62.220001,62.240002,309500,60.54208
"2015-11-23",62.139999,63.25,61.91,62.669998,151400,60.960342
"2015-11-24",62.259998,63.740002,61.790001,63.689999,243000,61.95253
"2015-11-25",63.869999,63.869999,63.369999,63.619999,215600,61.88443
"2015-11-27",63.599998,64.589996,63.110001,64.129997,114200,62.38052
"2015-11-30",64.349998,64.349998,62.900002,63.049999,332200,61.329979
"2015-12-01",63.369999,64.110001,63.029999,63.959999,152300,62.21516
"2015-12-02",64.059998,64.32,63.099998,63.73,163600,61.991432
"2015-12-03",64,64,61.599998,61.98,261000,60.289173
"2015-12-04",62.040001,62.880001,61.939999,62.799999,266600,61.086803
"2015-12-07",62.799999,62.900002,61.959999,62.150002,254900,60.45454
"2015-12-08",61.91,63.540001,61.720001,63.43,213900,61.699627
"2015-12-09",63.150002,63.66,62.540001,62.830002,246300,61.115982
"2015-12-10",63.02,63.5,62.790001,63.040001,144400,61.320255
"2015-12-11",62.200001,62.98,61.369999,61.580002,282700,59.900078
"2015-12-14",61.57,62.220001,60.849998,61.419998,504300,59.744453
"2015-12-15",61.84,62.290001,61.09,61.869999,228500,60.182175
"2015-12-16",62.32,62.82,61.549999,62.639999,207700,60.931168
"2015-12-17",63.009998,63.400002,61.810001,62.049999,289300,60.357265
"2015-12-18",61.73,61.889999,60.59,60.619999,717800,58.966274
"2015-12-21",60.950001,61.150002,60.27,60.740002,243900,59.083
"2015-12-22",61.080002,61.27,60.52,61.07,226700,59.404007
"2015-12-23",61.349998,61.52,60.580002,60.919998,237200,59.25808
"2015-12-24",60.919998,61.959999,60.900002,61.619999,83400,59.938995
"2015-12-28",61.439999,62.099998,61.139999,62.080002,154700,60.386456
"2015-12-29",62.349998,62.720001,61.630001,62.18,140600,60.483727
"2015-12-30",62.220001,62.360001,61.779999,61.98,184100,60.289173
"2015-12-31",61.810001,61.939999,60.189999,60.220001,275800,58.57719
"2016-01-04",59.279999,59.459999,56.959999,57.599998,472400,56.028664
"2016-01-05",57.599998,58.240002,56.68,56.869999,447500,55.318573
"2016-01-06",56.110001,57.299999,56.099998,57.25,377500,55.68821
"2016-01-07",56.360001,57.380001,55.630001,55.990002,343200,54.462589
"2016-01-08",56.049999,56.799999,55.34,55.439999,429800,53.927586
"2016-01-11",55.619999,55.830002,54.27,55.200001,391200,53.694138
"2016-01-12",55.540001,56.419998,55.110001,56.060001,293500,54.53067
"2016-01-13",56.060001,56.330002,55.200001,55.799999,551300,54.277763
"2016-01-14",56.259998,57.189999,55.529999,56.810001,348000,55.260223
"2016-01-15",56,56.759998,54.560001,56.23,518700,54.81181
"2016-01-19",56.73,57.220001,56.27,57.029999,439000,55.591633
"2016-01-20",56.529999,58.759998,56.080002,58.209999,592100,56.741879
"2016-01-21",58.380001,58.459999,56.799999,56.799999,545300,55.367432
"2016-01-22",57.150002,57.939999,56.830002,57.939999,438600,56.47868
"2016-01-25",57.869999,58.330002,57.09,57.240002,346700,55.796345
"2016-01-26",57.380001,57.529999,56.59,57.27,649900,55.825588
"2016-01-27",57.23,57.5,56.5,56.810001,498800,55.377197
"2016-01-28",57.130001,57.130001,54.84,55.040001,454700,53.651836
"2016-01-29",55.119999,57.220001,54.959999,57.220001,833000,55.776844
"2016-02-01",56.939999,57.5,56.5,57.09,408700,55.65012
"2016-02-02",56.700001,56.98,56.119999,56.880001,255700,55.445427
"2016-02-03",57.27,57.27,55.93,56.860001,238600,55.425926
"2016-02-04",56.669998,56.810001,55.73,56.040001,207400,54.626614
"2016-02-05",55.84,55.84,54.57,54.66,314600,53.281414
"2016-02-08",54.25,56.07,53.880001,55.799999,431600,54.392654
"2016-02-09",55.330002,56.48,55.27,55.540001,345700,54.139217
"2016-02-10",55.970001,57,55.599998,55.66,230900,54.256187
"2016-02-11",54.959999,56.080002,54.23,54.639999,522300,53.261917
"2016-02-12",55.07,55.279999,54.560001,55.18,224500,53.788296
"2016-02-16",55.720001,56.619999,55.400002,56.310001,209400,54.889801
"2016-02-17",56.599998,57.029999,56.32,56.869999,415000,55.435673
"2016-02-18",56.41,57.25,55.23,56.189999,560500,54.772816
"2016-02-19",56.189999,59.25,56.009998,59.209999,579100,57.716652
"2016-02-22",59.5,59.93,58.5,59.450001,389600,57.950603
"2016-02-23",59.400002,59.869999,58.689999,59.639999,329800,58.135815
"2016-02-24",59.299999,61.91,59.009998,61.740002,592300,60.18285
"2016-02-25",61.810001,62.549999,61.599998,62.5,455700,60.923676
"2016-02-26",62.77,63.290001,62.290001,62.91,386400,61.323334
"2016-02-29",62.75,62.860001,61.98,62.02,431800,60.455791
"2016-03-01",62.310001,63.700001,61.939999,63.599998,373200,61.995941
"2016-03-02",63.619999,64.110001,63.110001,63.82,296100,62.210392
"2016-03-03",63.68,64.160004,63.509998,64.150002,262300,62.532066
"2016-03-04",64.129997,64.690002,63.799999,64.5,311300,62.873238
"2016-03-07",64.290001,64.860001,64.25,64.860001,283100,63.224155
"2016-03-08",64.449997,64.970001,63.869999,63.939999,282400,62.327358
"2016-03-09",64.239998,64.660004,63.68,64.160004,358100,62.541821
"2016-03-10",64.209999,64.550003,63.25,63.889999,188500,62.278622
"2016-03-11",64.25,65.18,62.650002,65.120003,260200,63.4776
"2016-03-14",65.099998,65.540001,64.769997,64.860001,276000,63.224155
"2016-03-15",64.339996,65.279999,64.339996,64.669998,212100,63.038944
"2016-03-16",64.339996,65.349998,64.339996,64.699997,286600,63.068184
"2016-03-17",64.540001,64.959999,63.360001,64.75,232300,63.11694
"2016-03-18",64.800003,65.639999,64.5,65.480003,597200,63.828533
"2016-03-21",65.230003,65.529999,65.089996,65.400002,247300,63.750526
"2016-03-22",65.25,66.580002,65.25,66.370003,253200,64.696075
"2016-03-23",66.290001,66.43,65.190002,65.370003,418100,63.721294
"2016-03-24",65.150002,65.410004,64.75,65.349998,147300,63.70179
"2016-03-28",65.68,66.519997,65.389999,66.440002,194300,64.76432
"2016-03-29",66.519997,68.919998,66.519997,68.870003,500900,67.133018
"2016-03-30",69.129997,69.129997,68.010002,68.459999,503500,66.733376
"2016-03-31",68.25,69.589996,68.220001,69.32,577300,67.571678
"2016-04-01",68.959999,70.610001,68.699997,70.57,403700,68.790161
"2016-04-04",70.629997,70.959999,69.779999,69.970001,509700,68.205269
"2016-04-05",69.510002,70.139999,69.239998,69.379997,355000,67.63015
"2016-04-06",69.290001,69.959999,68.459999,69.82,385700,68.059059
"2016-04-07",69.470001,69.489998,68.68,68.889999,492600,67.152534
"2016-04-08",69.230003,69.5,68.75,69.300003,307900,67.552177
"2016-04-11",69.440002,69.830002,68.419998,68.669998,311000,66.938057
"2016-04-12",68.629997,70.160004,68.610001,70.110001,227400,68.341766
"2016-04-13",70.639999,71.440002,70.309998,71.010002,451400,69.219055
"2016-04-14",71.290001,71.360001,70.870003,71.139999,379600,69.345757
"2016-04-15",71.07,71.410004,70.519997,71.300003,240400,69.501732
"2016-04-18",71.199997,71.610001,70.550003,71.589996,244500,69.902054
"2016-04-19",71.839996,72.029999,71.18,71.959999,318800,70.263329
"2016-04-20",71.980003,72.309998,71.190002,71.949997,196800,70.253571
"2016-04-21",71.93,72.540001,71.480003,71.769997,268600,70.077835
"2016-04-22",71.550003,72.510002,71.5,72.370003,309100,70.663673
"2016-04-25",72.360001,72.419998,71.82,72.269997,260300,70.566017
"2016-04-26",72.260002,72.459999,71.360001,71.949997,430600,70.253571
"2016-04-27",72.150002,72.489998,71.519997,72.099998,465000,70.400047
"2016-04-28",72.160004,73.400002,71.199997,72.269997,298600,70.566017
"2016-04-29",72.160004,72.160004,70.309998,71.199997,507500,69.521271
"2016-05-02",71.519997,71.889999,70.919998,71.849998,333200,70.155937
"2016-05-03",71.470001,71.790001,70.489998,70.730003,250500,69.06234
"2016-05-04",70.190002,70.220001,69.599998,70.010002,255100,68.359322
"2016-05-05",69.760002,70.900002,69.760002,70.690002,283000,69.0233
"2016-05-06",70.419998,70.650002,69.790001,70.389999,323500,68.730377
"2016-05-09",70.360001,71.459999,70.010002,71.25,315400,69.570091
"2016-05-10",71.610001,71.830002,70.959999,71.830002,247000,70.136406
"2016-05-11",72.139999,72.510002,71.330002,72.279999,339900,70.575798
"2016-05-12",72.120003,72.120003,70.589996,71.269997,278900,69.589607
"2016-05-13",71.190002,71.82,70.830002,71.660004,263700,69.970428
"2016-05-16",71.57,73.559998,70.970001,73.239998,517600,71.513168
"2016-05-17",73.150002,73.620003,71.010002,71.129997,556000,69.452911
"2016-05-18",70.800003,71.75,70.629997,71.199997,307400,69.521271
"2016-05-19",70.699997,71.800003,70.650002,71.260002,231000,69.579842
"2016-05-20",71.629997,72.800003,71.309998,72.730003,589500,71.015182
"2016-05-23",73.050003,73.43,72.230003,72.300003,282700,70.595329
"2016-05-24",72.610001,74.220001,72.559998,74.029999,387700,72.284538
"2016-05-25",74.410004,74.690002,73.199997,73.800003,298200,72.059982
"2016-05-26",73.760002,74.139999,73.400002,73.699997,203000,71.962311
"2016-05-27",74,74.580002,73.75,74.580002,200200,72.821587
"2016-05-31",74.57,75.230003,74.300003,75.080002,346800,73.309799
"2016-06-01",74.800003,75.510002,74.269997,75.190002,311400,73.417183
"2016-06-02",75.010002,75.730003,74.760002,75.730003,212400,73.944466
"2016-06-03",75.809998,75.970001,74.919998,75.25,248700,73.475777
"2016-06-06",75.110001,75.669998,74.660004,75.379997,321700,73.602707
"2016-06-07",75.389999,76.489998,75.330002,76.269997,271100,74.471725
"2016-06-08",76.220001,77.260002,75.830002,77.07,309700,75.252869
"2016-06-09",77.059998,77.709999,77.059998,77.419998,252700,75.594612
