"dates","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"2014-08-18",30.663334,30.776667,29.366667,29.48,20495400,29.48
"2014-08-19",29.553333,29.873333,29.346666,29.68,9571200,29.68
"2014-08-20",29.700001,29.923332,29.296667,29.496668,5963700,29.496668
"2014-08-21",29.466667,29.719999,29.073334,29.166668,6283200,29.166668
"2014-08-22",29.166668,29.286667,28.66,28.790001,7861500,28.790001
"2014-08-25",28.92,29.163334,28.76,28.799999,3858900,28.799999
"2014-08-26",28.75,29.353333,28.75,29.003332,4414800,29.003332
"2014-08-27",28.906668,29.120001,28.780001,28.85,2819700,28.85
"2014-08-28",28.77,29.406668,28.67,29.386667,3837300,29.386667
"2014-08-29",29.503332,29.583332,29.233334,29.469999,3187800,29.469999
"2014-09-02",29.6,30.303333,29.506666,29.923332,5862900,29.923332
"2014-09-03",29.9,30.24,29.696667,30.116667,3747900,30.116667
"2014-09-04",30.106667,30.176666,29.596666,29.610001,3680100,29.610001
"2014-09-05",29.610001,29.763332,29.4,29.74,2528400,29.74
"2014-09-08",29.646667,29.99,29.506666,29.969999,3265500,29.969999
"2014-09-09",29.85,30.143333,29.790001,29.896667,4760400,29.896667
"2014-09-10",29.853333,30.610001,29.85,30.536667,4008000,30.536667
"2014-09-11",30.389999,30.553333,30.226667,30.32,3229800,30.32
"2014-09-12",30.326668,30.383333,29.836666,29.963333,2583300,29.963333
"2014-09-15",29.883333,30.003332,29.716667,30,1898400,30
"2014-09-16",29.866667,30.25,29.713333,30.196667,2530800,30.196667
"2014-09-17",30.236668,30.486668,30.106667,30.273333,2153100,30.273333
"2014-09-18",30.356667,30.450001,29.93,30.146667,2404500,30.146667
"2014-09-19",30.326668,30.326668,29.85,29.926666,8834100,29.926666
"2014-09-22",30.33,30.923332,30.253332,30.793333,5423400,30.793333
"2014-09-23",30.786667,30.833332,30.166668,30.176666,2753100,30.176666
"2014-09-24",30.190001,30.686666,30.190001,30.559999,3041100,30.559999
"2014-09-25",30.6,30.6,29.643333,29.843332,3067200,29.843332
"2014-09-26",29.780001,30.216667,29.646667,30.176666,2229000,30.176666
"2014-09-29",29.833332,30.559999,29.833332,30.443333,2546400,30.443333
"2014-09-30",30.32,30.783333,30.253332,30.556667,3990300,30.556667
"2014-10-01",30.533333,30.533333,30.063334,30.176666,3554400,30.176666
"2014-10-02",30.27,30.466667,29.93,30.183332,3186300,30.183332
"2014-10-03",30.32,30.843332,30.193333,30.676666,8884200,30.676666
"2014-10-06",30.813334,30.833332,30.383333,30.790001,4007400,30.790001
"2014-10-07",30.549999,31.073334,30.51,30.809999,4246500,30.809999
"2014-10-08",30.936666,32.293331,30.713333,32.156666,6186900,32.156666
"2014-10-09",32.243332,32.366669,31.636667,31.823334,6231900,31.823334
"2014-10-10",31.853333,32.299999,31.603333,31.613333,3858900,31.613333
"2014-10-13",31.443333,31.516666,30.936666,30.973333,3077700,30.973333
"2014-10-14",31.219999,31.690001,31.040001,31.493334,3852600,31.493334
"2014-10-15",31.263332,31.583332,30.34,30.473333,7273200,30.473333
"2014-10-16",30.016666,30.443333,29.853333,30.276667,3727200,30.276667
"2014-10-17",30.41,30.933332,30.24,30.703333,3099000,30.703333
"2014-10-20",30.67,31.790001,30.603333,31.776667,3251700,31.776667
"2014-10-21",31.743334,33.016666,31.743334,32.786667,6357000,32.786667
"2014-10-22",32.889999,32.963333,32.610001,32.73,3320400,32.73
"2014-10-23",32.990002,33.176666,32.443333,32.543331,2730600,32.543331
"2014-10-24",32.779999,32.830002,32.380001,32.630001,1990500,32.630001
"2014-10-27",32.416668,32.663334,32.380001,32.630001,1679700,32.630001
"2014-10-28",32.736668,32.779999,32.416668,32.483334,3348600,32.483334
"2014-10-29",32.503334,33.026669,32.443333,32.883331,3322500,32.883331
"2014-10-30",32.763332,33.126667,32.529999,33.033333,2517000,33.033333
"2014-10-31",33.733334,33.793331,33.076668,33.626667,3328800,33.626667
"2014-11-03",33.616669,34.290001,33.593334,33.743332,2916300,33.743332
"2014-11-04",33.833332,33.84,33.323334,33.346668,2719200,33.346668
"2014-11-05",33.66,34.09,32.883331,33.056667,3289500,33.056667
"2014-11-06",33.246666,33.799999,33.203335,33.493332,4892100,33.493332
"2014-11-07",34.59,36.189999,34.316666,36.130001,8584500,36.130001
"2014-11-10",36.040001,36.200001,35.436668,35.919998,3750300,35.919998
"2014-11-11",35.856667,35.963333,35.470001,35.669998,2482200,35.669998
"2014-11-12",35.486668,36.006668,35.263332,35.970001,2055000,35.970001
"2014-11-13",36.123333,36.526669,35.603333,36.053333,3645300,36.053333
"2014-11-14",36.110001,36.186668,35.716667,35.973331,1453200,35.973331
"2014-11-17",35.990002,36.696667,35.883331,36.689999,2237100,36.689999
"2014-11-18",36.503334,36.889999,36.203335,36.583332,2203800,36.583332
"2014-11-19",36.653332,36.816666,36.43,36.766666,1663500,36.766666
"2014-11-20",36.626667,36.896667,36.459999,36.73,1961700,36.73
"2014-11-21",37.169998,37.169998,36.223331,36.483334,3992400,36.483334
"2014-11-24",36.483334,36.683334,36.136665,36.263332,2846100,36.263332
"2014-11-25",36.459999,36.98,36.32,36.816666,2487600,36.816666
"2014-11-26",36.77,36.91,36.526669,36.796665,1360500,36.796665
"2014-11-28",37.049999,37.833332,36.873333,37.383331,1368000,37.383331
"2014-12-01",36.990002,37.426666,36.793331,37.099998,2426400,37.099998
"2014-12-02",36.886665,37.066666,36.099998,36.526669,3429300,36.526669
"2014-12-03",36.476665,36.52,35.283333,35.653332,7138500,35.653332
"2014-12-04",35.720001,35.990002,35.146667,35.536667,3747900,35.536667
"2014-12-05",35.776669,35.866669,35.413334,35.563332,3000900,35.563332
"2014-12-08",35.586666,36.060001,35.233334,35.506668,2895600,35.506668
"2014-12-09",35.119999,35.5,34.393333,35.470001,3737100,35.470001
"2014-12-10",35.333332,35.923332,35.323334,35.503334,2748900,35.503334
"2014-12-11",35.683334,36.523335,35.279999,36.130001,2950200,36.130001
"2014-12-12",35.759998,36.110001,35.009998,35.036667,2346600,35.036667
"2014-12-15",35.336666,35.453335,34.826668,35.003334,3454200,35.003334
"2014-12-16",35.496666,36.733334,35.246666,35.413334,3701400,35.413334
"2014-12-17",35.593334,36.366669,35.116669,36.186668,2705400,36.186668
"2014-12-18",36.650002,37.376667,36.253334,37.376667,3340500,37.376667
"2014-12-19",37.343334,37.68,36.986668,37.209999,6063000,37.209999
"2014-12-22",37.223331,37.813332,37.080002,37.376667,2142300,37.376667
"2014-12-23",37.656666,37.773335,36.959999,37.346668,1834800,37.346668
"2014-12-24",37.356667,37.830002,37.273335,37.52,830100,37.52
"2014-12-26",37.483334,37.663334,37.139999,37.169998,1055100,37.169998
"2014-12-29",37.086666,37.213333,36.593334,37.073334,1545900,37.073334
"2014-12-30",36.876667,37.096668,36.516666,36.526669,1560300,36.526669
"2014-12-31",36.776669,37.083332,36.099998,36.116669,1644900,36.116669
"2015-01-02",36.466667,36.630001,35.59,36.053333,1961400,36.053333
"2015-01-05",36.056667,36.599998,36.046665,36.476665,3257400,36.476665
"2015-01-06",36.483334,37.996666,36.423332,37.426666,5774400,37.426666
"2015-01-07",37.476665,38.666668,37.476665,38.653332,4559400,38.653332
"2015-01-08",39.116669,39.566666,38.826668,39.236668,4524000,39.236668
"2015-01-09",39.386665,39.416668,38.759998,39.013332,3109200,39.013332
"2015-01-12",38.913334,39.189999,37.306667,37.32,7677000,37.32
"2015-01-13",37.506668,38.75,37.346668,37.703335,5264400,37.703335
"2015-01-14",37.863335,39.353333,37.833332,39.246666,4677600,39.246666
"2015-01-15",39.529999,39.593334,38.553333,38.753334,3194700,38.753334
"2015-01-16",38.630001,39.656666,38.630001,39.630001,2846700,39.630001
"2015-01-20",39.656666,39.723331,38.983334,39.146667,3071400,39.146667
"2015-01-21",39.193333,39.669998,38.75,39.513332,2268300,39.513332
"2015-01-22",39.656666,40.049999,38.950001,39.996666,2725500,39.996666
"2015-01-23",40.073334,40.286667,39.676666,39.77,2605500,39.77
"2015-01-26",39.869999,40.003334,39.343334,39.983334,2467800,39.983334
"2015-01-27",39.666668,39.900002,39.23,39.603333,2539500,39.603333
"2015-01-28",39.799999,40.756668,39.676666,39.736668,3573600,39.736668
"2015-01-29",39.903332,40.279999,39.643333,40.256668,2318400,40.256668
"2015-01-30",39.843334,39.953335,38.860001,38.983334,3066000,38.983334
"2015-02-02",38.93,39.206669,38.233334,39.183334,2693400,39.183334
"2015-02-03",38.799999,39.450001,38.540001,38.889999,3104100,38.889999
"2015-02-04",38.783333,39.846668,38.703335,39.576668,2722200,39.576668
"2015-02-05",39.650002,39.996666,39.240002,39.456669,1996200,39.456669
"2015-02-06",39.426666,39.546665,38.799999,39.049999,1538400,39.049999
"2015-02-09",38.853333,39.043331,38.419998,38.646667,1991400,38.646667
"2015-02-10",38.703335,39.613335,38.686668,39.496666,1533000,39.496666
"2015-02-11",39.5,39.803333,39.369999,39.663334,1983900,39.663334
"2015-02-12",39.626667,39.913334,39.34,39.836666,1773300,39.836666
"2015-02-13",39.869999,39.869999,38.783333,39.246666,2411100,39.246666
"2015-02-17",39.013332,39.716667,38.849998,39.57,1545000,39.57
"2015-02-18",39.529999,40.203335,39.336666,40.093334,1698300,40.093334
"2015-02-19",40.073334,40.639999,39.950001,40.376667,1758600,40.376667
"2015-02-20",40.406666,40.476665,39.806667,40.419998,1666800,40.419998
"2015-02-23",40.536667,40.790001,40.236668,40.706669,2306400,40.706669
"2015-02-24",41.099998,41.869999,41.066666,41.603333,3314700,41.603333
"2015-02-25",41.756668,42,40.82,41.263332,2725800,41.263332
"2015-02-26",41.353333,41.669998,40.766666,41.580002,6444300,41.580002
"2015-02-27",46.380001,47.966667,45.906666,47.040001,18657300,47.040001
"2015-03-02",47.393333,47.663334,46.563332,47.076668,6866700,47.076668
"2015-03-03",46.689999,47.243332,46.666668,46.896667,5135700,46.896667
"2015-03-04",46.669998,46.830002,46.25,46.513332,3933600,46.513332
"2015-03-05",46.049999,46.893333,46.003334,46.676666,2409300,46.676666
"2015-03-06",46.456669,46.57,45.273335,45.540001,3666600,45.540001
"2015-03-09",45.666668,46.330002,45.566666,45.736668,2445000,45.736668
"2015-03-10",45.423332,45.536667,45.056667,45.306667,2406000,45.306667
"2015-03-11",45.253334,45.610001,45.02,45.32,2856900,45.32
"2015-03-12",45.786667,46.316666,45.606667,45.950001,1912500,45.950001
"2015-03-13",45.806667,45.963333,44.943333,45.16,2859900,45.16
"2015-03-16",45.546665,46.153332,45.423332,46.013332,2868600,46.013332
"2015-03-17",45.706669,45.963333,45.243332,45.43,2098800,45.43
"2015-03-18",45.453335,45.756668,44.639999,45.57,3690000,45.57
"2015-03-19",45.580002,46.596668,45.290001,46.093334,2894100,46.093334
"2015-03-20",46.576668,46.860001,45.806667,45.84,6617700,45.84
"2015-03-23",46.080002,46.283333,45.766666,45.98,2696700,45.98
"2015-03-24",46.406666,47.093334,46.23,46.233334,2519100,46.233334
"2015-03-25",46.389999,46.613335,45.27,45.343334,2431500,45.343334
"2015-03-26",45.026669,45.773335,44.860001,45.523335,1916100,45.523335
"2015-03-27",45.380001,46.426666,45.156666,45.996666,2756700,45.996666
"2015-03-30",46.056667,46.849998,45.57,46.813332,2535000,46.813332
"2015-03-31",46.626667,46.776669,46.119999,46.133331,3434400,46.133331
"2015-04-01",46.240002,46.240002,44.883331,45.549999,3733800,45.549999
"2015-04-02",45.52,45.776669,45.036667,45.220001,2805000,45.220001
"2015-04-06",44.926666,46.32,44.666668,45.906666,4191300,45.906666
"2015-04-07",46.026669,46.746666,45.826668,45.84,2775000,45.84
"2015-04-08",45.869999,46.206669,45.599998,45.93,2485200,45.93
"2015-04-09",46.016666,46.209999,45.389999,45.866669,2100300,45.866669
"2015-04-10",45.740002,46.336666,45.553333,46.113335,1818300,46.113335
"2015-04-13",46.076668,46.220001,45.813332,45.926666,1760700,45.926666
"2015-04-14",45.669998,46.143333,45.116669,45.266666,2311200,45.266666
"2015-04-15",45.473331,46.096668,45.426666,45.896667,1989900,45.896667
"2015-04-16",45.796665,46.156666,45.593334,46,2036700,46
"2015-04-17",45.616669,45.933334,45.356667,45.636665,2634300,45.636665
"2015-04-20",46.216667,46.939999,46,46.526669,2538900,46.526669
"2015-04-21",46.75,47.166668,46.360001,46.616669,3335700,46.616669
"2015-04-22",46.68,46.716667,46.299999,46.636665,2574900,46.636665
"2015-04-23",46.666668,46.900002,46.346668,46.786667,2450100,46.786667
"2015-04-24",46.919998,47.509998,46.540001,47.259998,2740500,47.259998
"2015-04-27",47.57,48.23,47.52,47.813332,4168500,47.813332
"2015-04-28",47.426666,47.496666,46.403332,46.913334,3591300,46.913334
"2015-04-29",46.689999,46.996666,45.833332,46.386665,4136100,46.386665
"2015-04-30",46.043331,46.450001,45.456669,45.703335,7512900,45.703335
"2015-05-01",45.746666,47.279999,45.5,47.043331,4557900,47.043331
"2015-05-04",46.91,48,46.52,47.283333,4463700,47.283333
"2015-05-05",47.093334,47.380001,46.343334,46.876667,4395300,46.876667
"2015-05-06",47,47.330002,46.403332,46.826668,3507900,46.826668
"2015-05-07",46.986668,48.116669,46.836666,47.830002,5886000,47.830002
"2015-05-08",44.863335,45.5,42.533333,42.823334,30229200,42.823334
"2015-05-11",43.080002,46.34,43,44.669998,13878300,44.669998
"2015-05-12",44.366669,44.613335,43.709999,43.973331,7030500,43.973331
"2015-05-13",43.863335,44.333332,43.173332,43.313332,6582600,43.313332
"2015-05-14",43.709999,44.256668,43.466667,44.213333,6606600,44.213333
"2015-05-15",44.32,44.52,43.91,44.106667,2869500,44.106667
"2015-05-18",43.876667,44.23,43.606667,43.753334,2703900,43.753334
"2015-05-19",43.900002,44.283333,43.27,43.433334,3068700,43.433334
"2015-05-20",43.450001,43.450001,42.863335,43.080002,3471000,43.080002
"2015-05-21",43.09,43.493332,43.006668,43.403332,3152400,43.403332
"2015-05-22",43.163334,43.393333,43.013332,43.136665,3361500,43.136665
"2015-05-26",42.900002,43.126667,42.123333,42.553333,3866100,42.553333
"2015-05-27",42.526669,43.626667,42.513332,43.346668,5829900,43.346668
"2015-05-28",43.213333,43.416668,42.943333,43.066666,2485200,43.066666
"2015-05-29",42.919998,43.183334,42.336666,42.426666,6901800,42.426666
"2015-06-01",42.606667,42.723331,42.123333,42.389999,3942300,42.389999
"2015-06-02",42.243332,42.41,41.853333,42.040001,4044900,42.040001
"2015-06-03",42.046665,42.223331,41.746666,41.990002,3841500,41.990002
"2015-06-04",41.766666,42.653332,41.766666,42.393333,4131900,42.393333
"2015-06-05",42.296665,42.299999,41.806667,41.849998,2872200,41.849998
"2015-06-08",41.810001,41.983334,41.509998,41.830002,3869100,41.830002
"2015-06-09",41.753334,41.939999,41.393333,41.626667,2530500,41.626667
"2015-06-10",41.813332,42.506668,41.593334,42.343334,4378800,42.343334
"2015-06-11",42.293331,42.636665,41.983334,42.389999,3973200,42.389999
"2015-06-12",42.896667,43.303333,42.733334,42.796665,4245900,42.796665
"2015-06-15",42.653332,42.790001,42.110001,42.303333,2667000,42.303333
"2015-06-16",42.756668,44.466667,42.756668,44.060001,4136100,44.060001
"2015-06-17",44.166668,44.246666,43.700001,44.083332,2853600,44.083332
"2015-06-18",44.206669,44.830002,44.153332,44.619999,3119700,44.619999
"2015-06-19",44.619999,45.09,44.206669,44.573334,4583700,44.573334
"2015-06-22",44.933334,45.099998,44.456669,44.5,2199300,44.5
"2015-06-23",44.950001,44.950001,44.023335,44.466667,2441100,44.466667
"2015-06-24",44.48,44.48,44.063332,44.32,2527500,44.32
"2015-06-25",44.476665,45.743332,44.009998,45.59,4458900,45.59
"2015-06-26",45.996666,46.549999,45.676666,46.470001,7551900,46.470001
"2015-06-29",46.056667,46.336666,44.656666,44.796665,3098100,44.796665
"2015-06-30",45.243332,45.306667,44.5,44.673332,2819700,44.673332
"2015-07-01",44.783333,44.946667,44.290001,44.833332,2757300,44.833332
"2015-07-02",44.779999,44.896667,44.056667,44.533333,2164200,44.533333
"2015-07-06",43.936668,44.953335,43.913334,44.939999,3735900,44.939999
"2015-07-07",45.086666,45.586666,44.556667,45.446667,3045300,45.446667
"2015-07-08",45.279999,45.279999,44.356667,44.599998,2619300,44.599998
"2015-07-09",45.253334,45.293331,44.466667,44.48,1954500,44.48
"2015-07-10",44.893333,45.490002,44.639999,45.369999,2291400,45.369999
"2015-07-13",45.823334,46.516666,45.669998,46.463333,2472900,46.463333
"2015-07-14",46.509998,47.086666,46.483334,46.959999,4766700,46.959999
"2015-07-15",46.833332,47.323334,46.619999,46.706669,2123100,46.706669
"2015-07-16",46.82,46.950001,46.213333,46.560001,2379600,46.560001
"2015-07-17",46.720001,46.720001,46.060001,46.686668,1811700,46.686668
"2015-07-20",46.713333,47.720001,46.713333,47.583332,2181600,47.583332
"2015-07-21",47.619999,48.139999,47.360001,48.016666,3040800,48.016666
"2015-07-22",48.286667,49.633331,48.193333,49.283333,3409800,49.283333
"2015-07-23",49.186668,49.919998,48.846668,49.509998,2691900,49.509998
"2015-07-24",49.146667,49.756668,49.106667,49.630001,2646600,49.630001
"2015-07-27",49.580002,49.849998,49.076668,49.586666,2933100,49.586666
"2015-07-28",49.639999,50.193333,49.16,49.996666,2571000,49.996666
"2015-07-29",49.98,50.623333,49.740002,50.439999,2494800,50.439999
"2015-07-30",50.326668,50.843334,49.866669,50.726665,1934400,50.726665
"2015-07-31",51.056667,51.356667,50.810001,51.183334,2367600,51.183334
"2015-08-03",51.536667,51.943333,51.183334,51.936668,3538800,51.936668
"2015-08-04",51.84,51.84,50.533333,50.573334,5394900,50.573334
"2015-08-05",50.666668,51.516666,50.503334,51.333332,5073000,51.333332
"2015-08-06",51.299999,51.299999,48.096668,48.290001,10283400,48.290001
"2015-08-07",49.696667,50.913334,48.673332,49.723331,7845000,49.723331
"2015-08-10",50.123333,50.226665,48.056667,48.243332,5430600,48.243332
"2015-08-11",47.753334,48.240002,47.209999,47.599998,3639900,47.599998
"2015-08-12",46.993332,47.443333,46.200001,47.383331,3741000,47.383331
"2015-08-13",47.946667,50.169998,47.923332,49.686668,5982900,49.686668
"2015-08-14",49.453335,50.223331,49.326668,50.133331,3502500,50.133331
"2015-08-17",49.853333,50.323334,49.799999,50.236668,2408700,50.236668
"2015-08-18",50.549999,50.566666,49.993332,50.173332,2388900,50.173332
"2015-08-19",49.843334,50.220001,49.073334,49.083332,3748800,49.083332
"2015-08-20",48.546665,49.09,48.200001,48.200001,3061500,48.200001
"2015-08-21",47.52,47.733334,46.299999,46.303333,5063400,46.303333
"2015-08-24",42.84,45.943333,38.540001,45.153332,7736400,45.153332
"2015-08-25",46.080002,46.310001,44.786667,44.786667,5523300,44.786667
"2015-08-26",45.623333,46.236668,44.77,46.196667,4637400,46.196667
"2015-08-27",46.540001,47.286667,45.783333,46.669998,3695700,46.669998
"2015-08-28",46.203335,46.836666,45.956669,46.810001,3607200,46.810001
"2015-08-31",46.686668,47.259998,45.5,46.153332,4962600,46.153332
"2015-09-01",45.263332,45.786667,44.816666,45.009998,3570600,45.009998
"2015-09-02",45.459999,45.566666,44.709999,45.466667,4262100,45.466667
"2015-09-03",45.619999,45.860001,44.996666,45.213333,3188700,45.213333
"2015-09-04",44.560001,45.299999,44.236668,44.746666,3482400,44.746666
"2015-09-08",45.363335,46.053333,44.860001,45.633331,5057700,45.633331
"2015-09-09",46.066666,46.183334,42.169998,44.133331,3632700,44.133331
"2015-09-10",43.973331,44.626667,43.726665,44.080002,2376300,44.080002
"2015-09-11",44.083332,44.486668,43.866669,44.256668,2264400,44.256668
"2015-09-14",44.466667,44.5,43.576668,44.053333,3244200,44.053333
"2015-09-15",43.793331,44.509998,43.5,44.16,2390700,44.16
"2015-09-16",43.483334,44.813332,43.416668,44.643333,3493800,44.643333
"2015-09-17",44.793331,45.59,44.633331,44.900002,2772300,44.900002
"2015-09-18",44.34,45.543331,44.34,44.866669,12383400,44.866669
"2015-09-21",44.959999,45.27,44.743332,45.080002,2839200,45.080002
"2015-09-22",44.563332,45.263332,44.27,44.846668,3971100,44.846668
"2015-09-23",44.783333,45.080002,44.349998,44.786667,2090700,44.786667
"2015-09-24",45.366669,46.063332,44.75,45.713333,4423200,45.713333
"2015-09-25",46.183334,46.326668,45.150002,45.41,2544600,45.41
"2015-09-28",45.393333,45.713333,44.333332,44.693333,3430800,44.693333
"2015-09-29",44.776669,45.073334,44.43,44.849998,3358200,44.849998
"2015-09-30",45.333332,45.959999,44.733334,45.046665,3179100,45.046665
"2015-10-01",44.813332,45.099998,44.02,44.733334,2884800,44.733334
"2015-10-02",44.283333,44.673332,43.666668,44.643333,3170400,44.643333
"2015-10-05",44.986668,45.799999,44.700001,45.040001,3996300,45.040001
"2015-10-06",45.049999,45.333332,44.523335,44.633331,2189100,44.633331
"2015-10-07",44.84,45.290001,44.373333,44.886665,2735400,44.886665
"2015-10-08",44.84,45.459999,44.443333,45.386665,2415300,45.386665
"2015-10-09",45.303333,46.243332,44.939999,45.810001,2753100,45.810001
"2015-10-12",45.833332,46.209999,45.643333,45.82,1460700,45.82
"2015-10-13",45.793331,45.866669,43.783333,43.893333,3331500,43.893333
"2015-10-14",43.603333,43.869999,42.453335,42.856667,4078800,42.856667
"2015-10-15",43.073334,43.623333,42.446667,43.52,3016800,43.52
"2015-10-16",43.936668,44.546665,43.686668,44.083332,2518500,44.083332
"2015-10-19",44.016666,44.296665,43.793331,44.233334,1875000,44.233334
"2015-10-20",44.666668,47.496666,44.446667,46.536667,7912500,46.536667
"2015-10-21",46.866669,47.236668,45.933334,46.296665,3400800,46.296665
"2015-10-22",46.446667,47.830002,46.346668,47.490002,3269100,47.490002
"2015-10-23",47.686668,47.689999,46.506668,47.193333,2007900,47.193333
"2015-10-26",47.153332,47.833332,46.833332,47.153332,3164700,47.153332
"2015-10-27",47.036667,47.643333,46.59,46.869999,1872300,46.869999
"2015-10-28",46.933334,47.136665,46.246666,47.113335,1497000,47.113335
"2015-10-29",46.693333,46.693333,44.653332,45.546665,4938900,45.546665
"2015-10-30",45.576668,46.029999,45.333332,45.439999,3259500,45.439999
"2015-11-02",45.316666,45.463333,44.450001,44.993332,2367600,44.993332
"2015-11-03",44.696667,45.5,44.176666,44.900002,3354300,44.900002
"2015-11-04",44.833332,44.976665,43.746666,44.273335,4686300,44.273335
"2015-11-05",44.509998,44.59,43.610001,44.080002,5089500,44.080002
"2015-11-06",47.666668,50.956669,47.666668,50.080002,12488100,50.080002
"2015-11-09",49.919998,49.990002,48.913334,49.683334,4574100,49.683334
"2015-11-10",49.706669,50.846668,49.169998,50.630001,4424400,50.630001
"2015-11-11",51.053333,51.299999,50.040001,50.683334,4787400,50.683334
"2015-11-12",50.643333,50.643333,49.046665,49.486668,3098700,49.486668
"2015-11-13",49.34,50,48.716667,48.91,2711400,48.91
"2015-11-16",49.049999,49.173332,48.34,49.156666,2214000,49.156666
"2015-11-17",49.166668,49.716667,48.283333,48.536667,2451600,48.536667
"2015-11-18",48.523335,49.779999,48.486668,49.709999,2287200,49.709999
"2015-11-19",49.643333,49.976665,49.316666,49.786667,2244600,49.786667
"2015-11-20",50.130001,50.146667,49.139999,49.363335,4455300,49.363335
"2015-11-23",49.533333,50.773335,49.503334,50.136665,3798300,50.136665
"2015-11-24",50.193333,50.953335,49.700001,50.753334,3067200,50.753334
"2015-11-25",50.73,52.34,50.516666,52.136665,3505500,52.136665
"2015-11-27",52.136665,52.553333,51.863335,52.18,1244400,52.18
"2015-11-30",52.236668,52.783333,51.450001,51.536667,3632700,51.536667
"2015-12-01",51.849998,52.753334,51.669998,52.406666,2935200,52.406666
"2015-12-02",52.333332,52.596668,51.5,51.603333,2672700,51.603333
"2015-12-03",51.450001,52.686668,50.703335,51.023335,3282000,51.023335
"2015-12-04",51.029999,52.756668,51.029999,52.233334,3450600,52.233334
"2015-12-07",53.396667,53.5,51.466667,51.860001,4787700,51.860001
"2015-12-08",51.580002,52.540001,51.169998,52.166668,3516900,52.166668
"2015-12-09",51.826668,52.139999,50.193333,50.666668,4029300,50.666668
"2015-12-10",50.43,51.189999,50.34,50.610001,2243700,50.610001
"2015-12-11",50.006668,50.623333,49.713333,49.913334,2778600,49.913334
"2015-12-14",49.966667,50.713333,49.740002,50.636665,2526000,50.636665
"2015-12-15",50.876667,51.273335,50.299999,50.860001,2779800,50.860001
"2015-12-16",51.060001,51.406666,50.263332,51.103333,2389200,51.103333
"2015-12-17",51.470001,51.470001,49.876667,50.096668,3093600,50.096668
"2015-12-18",49.68,50,48.513332,48.613335,12212100,48.613335
"2015-12-21",49.07,49.723331,48.650002,49.16,2819100,49.16
"2015-12-22",49.369999,49.43,48.540001,49.166668,2266200,49.166668
"2015-12-23",49.586666,49.966667,49.106667,49.156666,2232000,49.156666
"2015-12-24",49.279999,49.900002,49.176666,49.606667,1005000,49.606667
"2015-12-28",49.543331,49.763332,49.043331,49.386665,1315500,49.386665
"2015-12-29",49.696667,50.353333,49.509998,50.056667,1697400,50.056667
"2015-12-30",49.966667,50.369999,49.599998,50.080002,1771800,50.080002
"2015-12-31",49.82,50.303333,49.43,49.653332,2164500,49.653332
"2016-01-04",48.84,49.209999,47.356667,48.113335,3989100,48.113335
"2016-01-05",48.113335,48.790001,48.093334,48.689999,2766600,48.689999
"2016-01-06",47.98,48.900002,47.533333,48.766666,4456800,48.766666
"2016-01-07",47.886665,48.786667,47.716667,48.400002,3708600,48.400002
"2016-01-08",48.446667,48.689999,47.986668,48.083332,2514300,48.083332
"2016-01-11",48.596668,49.25,48.083332,48.68,3202500,48.68
"2016-01-12",48.93,49.773335,48.740002,49.099998,3784800,49.099998
"2016-01-13",48.696667,49.793331,47.806667,47.889999,3909600,47.889999
"2016-01-14",48.080002,48.283333,46.860001,47.473331,3460800,47.473331
"2016-01-15",46.296665,47.369999,46.143333,47.043331,4448100,47.043331
"2016-01-19",47.703335,48.669998,47.526669,48.253334,3641100,48.253334
"2016-01-20",47.766666,47.823334,45.153332,46.673332,5591400,46.673332
"2016-01-21",47.189999,47.333332,45.610001,46.006668,5157900,46.006668
"2016-01-22",46.526669,48.136665,45.933334,48.053333,4963200,48.053333
"2016-01-25",47.753334,47.950001,46.630001,46.696667,2981700,46.696667
"2016-01-26",46.746666,47.133331,46.103333,46.349998,2394900,46.349998
"2016-01-27",46.476665,46.490002,45.700001,45.990002,2581200,45.990002
"2016-01-28",46.266666,46.360001,45.346668,45.733334,3684300,45.733334
"2016-01-29",45.683334,45.683334,42.843334,45.009998,22913100,45.009998
"2016-02-01",45.75,46.156666,45.083332,45.810001,5850600,45.810001
"2016-02-02",45.5,46.169998,44.933334,45.373333,3911100,45.373333
"2016-02-03",45.619999,46.093334,44.396667,44.973331,4353900,44.973331
"2016-02-04",44.873333,44.916668,42.560001,42.82,6793500,42.82
"2016-02-05",42.416668,42.716667,41.063332,41.243332,9268200,41.243332
"2016-02-08",40.549999,40.68,38.583332,39.240002,8574600,39.240002
"2016-02-09",38.860001,40.25,38.683334,39.636665,5157600,39.636665
"2016-02-10",40.216667,40.450001,38.573334,38.939999,3791400,38.939999
"2016-02-11",38.293331,39.953335,37.693333,39.633331,6050400,39.633331
"2016-02-12",40.623333,41.206669,39.723331,40.790001,4459200,40.790001
"2016-02-16",41.119999,41.82,40.716667,41.436668,5184300,41.436668
"2016-02-17",41.436668,42.310001,41.25,41.813332,4507200,41.813332
"2016-02-18",41.860001,42.456669,41.689999,42.023335,3576600,42.023335
"2016-02-19",41.936668,43.133331,41.540001,42.526669,4944300,42.526669
"2016-02-22",42.863335,43.443333,42.676666,43.27,3903000,43.27
"2016-02-23",43.02,43.599998,42.683334,42.93,3722100,42.93
"2016-02-24",42.683334,44.386665,42.063332,44.133331,5391300,44.133331
